height,ts,gap_s,txs,counted_txs,bytes,fullness,fee_speck
634420,1788023460.0,6.0,0,0,0,0.000000,0
634421,1788023466.0,6.0,0,0,0,0.000000,0
634422,1788023472.0,6.0,0,0,0,0.000000,0
634423,1788023478.0,6.0,0,0,0,0.000000,0
634424,1788023484.0,6.0,0,0,0,0.000000,0
634425,1788023490.0,6.0,1,1,3717,0.003717,1
634426,1788023496.001,6.000999927520752,0,0,0,0.000000,0
634427,1788023502.0,5.999000072479248,0,0,0,0.000000,0
634428,1788023508.001,6.000999927520752,0,0,0,0.000000,0
634429,1788023514.0,5.999000072479248,0,0,0,0.000000,0
634430,1788023520.0,6.0,0,0,0,0.000000,0
634431,1788023526.0,6.0,0,0,0,0.000000,0
634432,1788023532.0,6.0,0,0,0,0.000000,0
634433,1788023538.001,6.000999927520752,0,0,0,0.000000,0
634434,1788023544.0,5.999000072479248,0,0,0,0.000000,0
634435,1788023550.0,6.0,0,0,0,0.000000,0
634436,1788023556.0,6.0,0,0,0,0.000000,0
634437,1788023562.0,6.0,0,0,0,0.000000,0
634438,1788023568.0,6.0,0,0,0,0.000000,0
634439,1788023574.0,6.0,0,0,0,0.000000,0
634440,1788023580.0,6.0,0,0,0,0.000000,0
634441,1788023586.0,6.0,0,0,0,0.000000,0
634442,1788023592.0,6.0,0,0,0,0.000000,0
634443,1788023598.0,6.0,0,0,0,0.000000,0
634444,1788023604.0,6.0,0,0,0,0.000000,0
634445,1788023610.0,6.0,0,0,0,0.000000,0
634446,1788023616.0,6.0,0,0,0,0.000000,0
634447,1788023622.0,6.0,0,0,0,0.000000,0
634448,1788023628.0,6.0,0,0,0,0.000000,0
634449,1788023634.0,6.0,0,0,0,0.000000,0
634450,1788023640.0,6.0,0,0,0,0.000000,0
634451,1788023646.0,6.0,0,0,0,0.000000,0
634452,1788023652.0,6.0,0,0,0,0.000000,0
634453,1788023658.001,6.000999927520752,0,0,0,0.000000,0
634454,1788023664.0,5.999000072479248,0,0,0,0.000000,0
634455,1788023670.0,6.0,0,0,0,0.000000,0
634456,1788023676.0,6.0,0,0,0,0.000000,0
634457,1788023682.0,6.0,0,0,0,0.000000,0
634458,1788023688.0,6.0,0,0,0,0.000000,0
634459,1788023694.0,6.0,0,0,0,0.000000,0
634460,1788023700.0,6.0,0,0,0,0.000000,0
634461,1788023706.001,6.000999927520752,0,0,0,0.000000,0
634462,1788023712.0,5.999000072479248,0,0,0,0.000000,0
634463,1788023718.0,6.0,0,0,0,0.000000,0
634464,1788023724.0,6.0,0,0,0,0.000000,0
634465,1788023730.0,6.0,0,0,0,0.000000,0
634466,1788023736.001,6.000999927520752,0,0,0,0.000000,0
634467,1788023742.001,6.0,0,0,0,0.000000,0
634468,1788023748.0,5.999000072479248,0,0,0,0.000000,0
634469,1788023754.0,6.0,0,0,0,0.000000,0
634470,1788023760.0,6.0,0,0,0,0.000000,0
634471,1788023766.0,6.0,0,0,0,0.000000,0
634472,1788023772.0,6.0,0,0,0,0.000000,0
634473,1788023778.0,6.0,0,0,0,0.000000,0
634474,1788023784.0,6.0,0,0,0,0.000000,0
634475,1788023790.001,6.000999927520752,0,0,0,0.000000,0
634476,1788023796.001,6.0,0,0,0,0.000000,0
634477,1788023802.0,5.999000072479248,0,0,0,0.000000,0
634478,1788023808.0,6.0,0,0,0,0.000000,0
634479,1788023814.0,6.0,0,0,0,0.000000,0
634480,1788023820.0,6.0,0,0,0,0.000000,0
634481,1788023826.001,6.000999927520752,0,0,0,0.000000,0
634482,1788023832.0,5.999000072479248,0,0,0,0.000000,0
634483,1788023838.0,6.0,0,0,0,0.000000,0
634484,1788023844.0,6.0,0,0,0,0.000000,0
634485,1788023850.0,6.0,0,0,0,0.000000,0
634486,1788023856.0,6.0,0,0,0,0.000000,0
634487,1788023862.0,6.0,0,0,0,0.000000,0
634488,1788023868.0,6.0,0,0,0,0.000000,0
634489,1788023874.001,6.000999927520752,0,0,0,0.000000,0
634490,1788023880.0,5.999000072479248,0,0,0,0.000000,0
634491,1788023886.001,6.000999927520752,0,0,0,0.000000,0
634492,1788023892.001,6.0,0,0,0,0.000000,0
634493,1788023898.0,5.999000072479248,0,0,0,0.000000,0
634494,1788023904.0,6.0,0,0,0,0.000000,0
634495,1788023910.0,6.0,0,0,0,0.000000,0
634496,1788023916.0,6.0,0,0,0,0.000000,0
634497,1788023922.0,6.0,0,0,0,0.000000,0
634498,1788023928.0,6.0,0,0,0,0.000000,0
634499,1788023934.0,6.0,0,0,0,0.000000,0
634500,1788023940.001,6.000999927520752,0,0,0,0.000000,0
634501,1788023946.0,5.999000072479248,0,0,0,0.000000,0
634502,1788023952.0,6.0,0,0,0,0.000000,0
634503,1788023958.0,6.0,0,0,0,0.000000,0
634504,1788023964.0,6.0,0,0,0,0.000000,0
634505,1788023970.0,6.0,0,0,0,0.000000,0
634506,1788023976.0,6.0,0,0,0,0.000000,0
634507,1788023982.0,6.0,0,0,0,0.000000,0
634508,1788023988.0,6.0,0,0,0,0.000000,0
634509,1788023994.0,6.0,0,0,0,0.000000,0
634510,1788024000.0,6.0,0,0,0,0.000000,0
634511,1788024006.0,6.0,0,0,0,0.000000,0
634512,1788024012.0,6.0,0,0,0,0.000000,0
634513,1788024018.0,6.0,0,0,0,0.000000,0
634514,1788024024.0,6.0,0,0,0,0.000000,0
634515,1788024030.0,6.0,0,0,0,0.000000,0
634516,1788024036.0,6.0,0,0,0,0.000000,0
634517,1788024042.0,6.0,0,0,0,0.000000,0
634518,1788024048.001,6.000999927520752,0,0,0,0.000000,0
634519,1788024054.0,5.999000072479248,0,0,0,0.000000,0
634520,1788024060.0,6.0,0,0,0,0.000000,0
634521,1788024066.0,6.0,0,0,0,0.000000,0
634522,1788024072.001,6.000999927520752,0,0,0,0.000000,0
634523,1788024078.0,5.999000072479248,0,0,0,0.000000,0
634524,1788024084.001,6.000999927520752,0,0,0,0.000000,0
634525,1788024090.0,5.999000072479248,0,0,0,0.000000,0
634526,1788024096.0,6.0,0,0,0,0.000000,0
634527,1788024102.0,6.0,0,0,0,0.000000,0
634528,1788024108.0,6.0,0,0,0,0.000000,0
634529,1788024114.0,6.0,0,0,0,0.000000,0
634530,1788024120.001,6.000999927520752,0,0,0,0.000000,0
634531,1788024126.0,5.999000072479248,0,0,0,0.000000,0
634532,1788024132.001,6.000999927520752,0,0,0,0.000000,0
634533,1788024138.001,6.0,0,0,0,0.000000,0
634534,1788024144.0,5.999000072479248,0,0,0,0.000000,0
634535,1788024150.0,6.0,0,0,0,0.000000,0
634536,1788024156.001,6.000999927520752,0,0,0,0.000000,0
634537,1788024162.0,5.999000072479248,0,0,0,0.000000,0
634538,1788024168.0,6.0,0,0,0,0.000000,0
634539,1788024174.0,6.0,1,1,4979,0.004979,1
634540,1788024180.0,6.0,0,0,0,0.000000,0
634541,1788024186.0,6.0,0,0,0,0.000000,0
634542,1788024192.001,6.000999927520752,0,0,0,0.000000,0
634543,1788024198.001,6.0,0,0,0,0.000000,0
634544,1788024204.001,6.0,0,0,0,0.000000,0
634545,1788024210.0,5.999000072479248,0,0,0,0.000000,0
634546,1788024216.0,6.0,0,0,0,0.000000,0
634547,1788024222.0,6.0,0,0,0,0.000000,0
634548,1788024228.0,6.0,0,0,0,0.000000,0
634549,1788024234.0,6.0,0,0,0,0.000000,0
634550,1788024240.001,6.000999927520752,0,0,0,0.000000,0
634551,1788024246.0,5.999000072479248,0,0,0,0.000000,0
634552,1788024252.0,6.0,0,0,0,0.000000,0
634553,1788024258.0,6.0,0,0,0,0.000000,0
634554,1788024264.0,6.0,0,0,0,0.000000,0
634555,1788024270.0,6.0,0,0,0,0.000000,0
634556,1788024276.0,6.0,0,0,0,0.000000,0
634557,1788024282.0,6.0,0,0,0,0.000000,0
634558,1788024288.0,6.0,0,0,0,0.000000,0
634559,1788024294.0,6.0,0,0,0,0.000000,0
634560,1788024300.0,6.0,0,0,0,0.000000,0
634561,1788024306.0,6.0,0,0,0,0.000000,0
634562,1788024312.0,6.0,0,0,0,0.000000,0
634563,1788024318.0,6.0,0,0,0,0.000000,0
634564,1788024324.0,6.0,0,0,0,0.000000,0
634565,1788024330.0,6.0,0,0,0,0.000000,0
634566,1788024336.0,6.0,0,0,0,0.000000,0
634567,1788024342.0,6.0,0,0,0,0.000000,0
634568,1788024348.0,6.0,0,0,0,0.000000,0
634569,1788024354.0,6.0,0,0,0,0.000000,0
634570,1788024360.001,6.000999927520752,0,0,0,0.000000,0
634571,1788024366.0,5.999000072479248,0,0,0,0.000000,0
634572,1788024372.0,6.0,0,0,0,0.000000,0
634573,1788024378.0,6.0,0,0,0,0.000000,0
634574,1788024384.001,6.000999927520752,0,0,0,0.000000,0
634575,1788024390.0,5.999000072479248,0,0,0,0.000000,0
634576,1788024396.0,6.0,0,0,0,0.000000,0
634577,1788024402.0,6.0,0,0,0,0.000000,0
634578,1788024408.0,6.0,0,0,0,0.000000,0
634579,1788024414.0,6.0,0,0,0,0.000000,0
634580,1788024420.001,6.000999927520752,0,0,0,0.000000,0
634581,1788024426.0,5.999000072479248,0,0,0,0.000000,0
634582,1788024432.0,6.0,0,0,0,0.000000,0
634583,1788024438.0,6.0,0,0,0,0.000000,0
634584,1788024444.0,6.0,0,0,0,0.000000,0
634585,1788024450.0,6.0,0,0,0,0.000000,0
634586,1788024456.001,6.000999927520752,0,0,0,0.000000,0
634587,1788024462.0,5.999000072479248,0,0,0,0.000000,0
634588,1788024468.0,6.0,0,0,0,0.000000,0
634589,1788024474.001,6.000999927520752,0,0,0,0.000000,0
634590,1788024480.0,5.999000072479248,0,0,0,0.000000,0
634591,1788024486.0,6.0,0,0,0,0.000000,0
634592,1788024492.001,6.000999927520752,0,0,0,0.000000,0
634593,1788024498.0,5.999000072479248,0,0,0,0.000000,0
634594,1788024504.001,6.000999927520752,0,0,0,0.000000,0
634595,1788024510.0,5.999000072479248,0,0,0,0.000000,0
634596,1788024516.0,6.0,0,0,0,0.000000,0
634597,1788024522.0,6.0,0,0,0,0.000000,0
634598,1788024528.0,6.0,0,0,0,0.000000,0
634599,1788024534.0,6.0,0,0,0,0.000000,0
634600,1788024540.001,6.000999927520752,0,0,0,0.000000,0
634601,1788024546.0,5.999000072479248,0,0,0,0.000000,0
634602,1788024552.0,6.0,0,0,0,0.000000,0
634603,1788024558.0,6.0,0,0,0,0.000000,0
634604,1788024564.0,6.0,0,0,0,0.000000,0
634605,1788024570.0,6.0,0,0,0,0.000000,0
634606,1788024576.0,6.0,1,1,5901,0.005901,1
634607,1788024582.0,6.0,0,0,0,0.000000,0
634608,1788024588.001,6.000999927520752,0,0,0,0.000000,0
634609,1788024594.0,5.999000072479248,0,0,0,0.000000,0
634610,1788024600.0,6.0,0,0,0,0.000000,0
634611,1788024606.001,6.000999927520752,0,0,0,0.000000,0
634612,1788024612.0,5.999000072479248,0,0,0,0.000000,0
634613,1788024618.001,6.000999927520752,0,0,0,0.000000,0
634614,1788024624.001,6.0,0,0,0,0.000000,0
634615,1788024630.0,5.999000072479248,0,0,0,0.000000,0
634616,1788024636.0,6.0,0,0,0,0.000000,0
634617,1788024642.0,6.0,0,0,0,0.000000,0
634618,1788024648.001,6.000999927520752,0,0,0,0.000000,0
634619,1788024654.0,5.999000072479248,0,0,0,0.000000,0
634620,1788024660.0,6.0,0,0,0,0.000000,0
634621,1788024666.0,6.0,0,0,0,0.000000,0
634622,1788024672.0,6.0,0,0,0,0.000000,0
634623,1788024678.0,6.0,0,0,0,0.000000,0
634624,1788024684.001,6.000999927520752,0,0,0,0.000000,0
634625,1788024690.0,5.999000072479248,0,0,0,0.000000,0
634626,1788024696.0,6.0,0,0,0,0.000000,0
634627,1788024702.0,6.0,0,0,0,0.000000,0
634628,1788024708.0,6.0,0,0,0,0.000000,0
634629,1788024714.0,6.0,0,0,0,0.000000,0
634630,1788024720.0,6.0,0,0,0,0.000000,0
634631,1788024726.0,6.0,0,0,0,0.000000,0
634632,1788024732.0,6.0,0,0,0,0.000000,0
634633,1788024738.0,6.0,0,0,0,0.000000,0
634634,1788024744.0,6.0,0,0,0,0.000000,0
634635,1788024750.0,6.0,0,0,0,0.000000,0
634636,1788024756.0,6.0,0,0,0,0.000000,0
634637,1788024762.0,6.0,0,0,0,0.000000,0
634638,1788024768.001,6.000999927520752,0,0,0,0.000000,0
634639,1788024774.0,5.999000072479248,0,0,0,0.000000,0
634640,1788024780.0,6.0,0,0,0,0.000000,0
634641,1788024786.001,6.000999927520752,0,0,0,0.000000,0
634642,1788024792.0,5.999000072479248,0,0,0,0.000000,0
634643,1788024798.0,6.0,0,0,0,0.000000,0
634644,1788024804.0,6.0,0,0,0,0.000000,0
634645,1788024810.0,6.0,0,0,0,0.000000,0
634646,1788024816.0,6.0,0,0,0,0.000000,0
634647,1788024822.0,6.0,0,0,0,0.000000,0
634648,1788024828.0,6.0,0,0,0,0.000000,0
634649,1788024834.0,6.0,0,0,0,0.000000,0
634650,1788024840.0,6.0,0,0,0,0.000000,0
634651,1788024846.0,6.0,0,0,0,0.000000,0
634652,1788024852.0,6.0,0,0,0,0.000000,0
634653,1788024858.0,6.0,0,0,0,0.000000,0
634654,1788024864.0,6.0,0,0,0,0.000000,0
634655,1788024870.0,6.0,0,0,0,0.000000,0
634656,1788024876.0,6.0,0,0,0,0.000000,0
634657,1788024882.0,6.0,0,0,0,0.000000,0
634658,1788024888.0,6.0,0,0,0,0.000000,0
634659,1788024894.0,6.0,0,0,0,0.000000,0
634660,1788024900.0,6.0,0,0,0,0.000000,0
634661,1788024906.0,6.0,0,0,0,0.000000,0
634662,1788024912.0,6.0,0,0,0,0.000000,0
634663,1788024918.0,6.0,0,0,0,0.000000,0
634664,1788024924.0,6.0,0,0,0,0.000000,0
634665,1788024930.0,6.0,0,0,0,0.000000,0
634666,1788024936.0,6.0,0,0,0,0.000000,0
634667,1788024942.0,6.0,0,0,0,0.000000,0
634668,1788024948.0,6.0,0,0,0,0.000000,0
634669,1788024954.0,6.0,0,0,0,0.000000,0
634670,1788024960.0,6.0,0,0,0,0.000000,0
634671,1788024966.0,6.0,0,0,0,0.000000,0
634672,1788024972.0,6.0,0,0,0,0.000000,0
634673,1788024978.0,6.0,0,0,0,0.000000,0
634674,1788024984.0,6.0,0,0,0,0.000000,0
634675,1788024990.0,6.0,0,0,0,0.000000,0
634676,1788024996.0,6.0,0,0,0,0.000000,0
634677,1788025002.0,6.0,0,0,0,0.000000,0
634678,1788025008.001,6.000999927520752,0,0,0,0.000000,0
634679,1788025014.0,5.999000072479248,0,0,0,0.000000,0
634680,1788025020.0,6.0,0,0,0,0.000000,0
634681,1788025026.0,6.0,0,0,0,0.000000,0
634682,1788025032.0,6.0,0,0,0,0.000000,0
634683,1788025038.0,6.0,0,0,0,0.000000,0
634684,1788025044.0,6.0,0,0,0,0.000000,0
634685,1788025050.0,6.0,0,0,0,0.000000,0
634686,1788025056.0,6.0,0,0,0,0.000000,0
634687,1788025062.0,6.0,0,0,0,0.000000,0
634688,1788025068.0,6.0,0,0,0,0.000000,0
634689,1788025074.001,6.000999927520752,0,0,0,0.000000,0
634690,1788025080.0,5.999000072479248,0,0,0,0.000000,0
634691,1788025086.001,6.000999927520752,0,0,0,0.000000,0
634692,1788025092.0,5.999000072479248,0,0,0,0.000000,0
634693,1788025098.001,6.000999927520752,0,0,0,0.000000,0
634694,1788025104.0,5.999000072479248,0,0,0,0.000000,0
634695,1788025110.0,6.0,0,0,0,0.000000,0
634696,1788025116.0,6.0,0,0,0,0.000000,0
634697,1788025122.001,6.000999927520752,0,0,0,0.000000,0
634698,1788025128.0,5.999000072479248,0,0,0,0.000000,0
634699,1788025134.0,6.0,0,0,0,0.000000,0
634700,1788025140.0,6.0,0,0,0,0.000000,0
634701,1788025146.0,6.0,0,0,0,0.000000,0
634702,1788025152.0,6.0,0,0,0,0.000000,0
634703,1788025158.0,6.0,0,0,0,0.000000,0
634704,1788025164.0,6.0,0,0,0,0.000000,0
634705,1788025170.0,6.0,0,0,0,0.000000,0
634706,1788025176.0,6.0,0,0,0,0.000000,0
634707,1788025182.0,6.0,0,0,0,0.000000,0
634708,1788025188.0,6.0,0,0,0,0.000000,0
634709,1788025194.0,6.0,0,0,0,0.000000,0
634710,1788025200.0,6.0,0,0,0,0.000000,0
634711,1788025206.0,6.0,0,0,0,0.000000,0
634712,1788025212.0,6.0,0,0,0,0.000000,0
634713,1788025218.0,6.0,0,0,0,0.000000,0
634714,1788025224.0,6.0,0,0,0,0.000000,0
634715,1788025230.0,6.0,0,0,0,0.000000,0
634716,1788025236.0,6.0,0,0,0,0.000000,0
634717,1788025242.0,6.0,0,0,0,0.000000,0
634718,1788025248.0,6.0,0,0,0,0.000000,0
634719,1788025254.0,6.0,0,0,0,0.000000,0
634720,1788025260.0,6.0,0,0,0,0.000000,0
634721,1788025266.0,6.0,0,0,0,0.000000,0
634722,1788025272.001,6.000999927520752,0,0,0,0.000000,0
634723,1788025278.0,5.999000072479248,0,0,0,0.000000,0
634724,1788025284.0,6.0,0,0,0,0.000000,0
634725,1788025290.0,6.0,0,0,0,0.000000,0
634726,1788025296.0,6.0,0,0,0,0.000000,0
634727,1788025302.001,6.000999927520752,0,0,0,0.000000,0
634728,1788025308.0,5.999000072479248,0,0,0,0.000000,0
634729,1788025314.001,6.000999927520752,0,0,0,0.000000,0
634730,1788025320.0,5.999000072479248,0,0,0,0.000000,0
634731,1788025326.0,6.0,0,0,0,0.000000,0
634732,1788025332.0,6.0,0,0,0,0.000000,0
634733,1788025338.0,6.0,0,0,0,0.000000,0
634734,1788025344.001,6.000999927520752,0,0,0,0.000000,0
634735,1788025350.001,6.0,0,0,0,0.000000,0
634736,1788025356.0,5.999000072479248,0,0,0,0.000000,0
634737,1788025362.0,6.0,0,0,0,0.000000,0
634738,1788025368.0,6.0,0,0,0,0.000000,0
634739,1788025374.0,6.0,0,0,0,0.000000,0
634740,1788025380.0,6.0,0,0,0,0.000000,0
634741,1788025386.0,6.0,0,0,0,0.000000,0
634742,1788025392.0,6.0,0,0,0,0.000000,0
634743,1788025398.0,6.0,0,0,0,0.000000,0
634744,1788025404.001,6.000999927520752,0,0,0,0.000000,0
634745,1788025410.0,5.999000072479248,0,0,0,0.000000,0
634746,1788025416.0,6.0,0,0,0,0.000000,0
634747,1788025422.0,6.0,0,0,0,0.000000,0
634748,1788025428.0,6.0,0,0,0,0.000000,0
634749,1788025434.0,6.0,0,0,0,0.000000,0
634750,1788025440.0,6.0,0,0,0,0.000000,0
634751,1788025446.0,6.0,0,0,0,0.000000,0
634752,1788025452.0,6.0,0,0,0,0.000000,0
634753,1788025458.001,6.000999927520752,0,0,0,0.000000,0
634754,1788025464.0,5.999000072479248,0,0,0,0.000000,0
634755,1788025470.0,6.0,0,0,0,0.000000,0
634756,1788025476.0,6.0,0,0,0,0.000000,0
634757,1788025482.0,6.0,0,0,0,0.000000,0
634758,1788025488.0,6.0,0,0,0,0.000000,0
634759,1788025494.001,6.000999927520752,0,0,0,0.000000,0
634760,1788025500.0,5.999000072479248,0,0,0,0.000000,0
634761,1788025506.0,6.0,0,0,0,0.000000,0
634762,1788025512.0,6.0,0,0,0,0.000000,0
634763,1788025518.0,6.0,0,0,0,0.000000,0
634764,1788025524.0,6.0,0,0,0,0.000000,0
634765,1788025530.0,6.0,0,0,0,0.000000,0
634766,1788025536.0,6.0,0,0,0,0.000000,0
634767,1788025542.0,6.0,0,0,0,0.000000,0
634768,1788025548.0,6.0,0,0,0,0.000000,0
634769,1788025554.001,6.000999927520752,0,0,0,0.000000,0
634770,1788025560.0,5.999000072479248,0,0,0,0.000000,0
634771,1788025566.0,6.0,0,0,0,0.000000,0
634772,1788025572.0,6.0,0,0,0,0.000000,0
634773,1788025578.001,6.000999927520752,0,0,0,0.000000,0
634774,1788025584.0,5.999000072479248,0,0,0,0.000000,0
634775,1788025590.0,6.0,0,0,0,0.000000,0
634776,1788025596.0,6.0,0,0,0,0.000000,0
634777,1788025602.0,6.0,0,0,0,0.000000,0
634778,1788025608.0,6.0,0,0,0,0.000000,0
634779,1788025614.001,6.000999927520752,0,0,0,0.000000,0
634780,1788025620.001,6.0,0,0,0,0.000000,0
634781,1788025626.001,6.0,0,0,0,0.000000,0
634782,1788025632.0,5.999000072479248,0,0,0,0.000000,0
634783,1788025638.001,6.000999927520752,0,0,0,0.000000,0
634784,1788025644.0,5.999000072479248,0,0,0,0.000000,0
634785,1788025650.0,6.0,0,0,0,0.000000,0
634786,1788025656.001,6.000999927520752,0,0,0,0.000000,0
634787,1788025662.0,5.999000072479248,0,0,0,0.000000,0
634788,1788025668.0,6.0,0,0,0,0.000000,0
634789,1788025674.0,6.0,0,0,0,0.000000,0
634790,1788025680.0,6.0,0,0,0,0.000000,0
634791,1788025686.0,6.0,0,0,0,0.000000,0
634792,1788025692.0,6.0,0,0,0,0.000000,0
634793,1788025698.0,6.0,0,0,0,0.000000,0
634794,1788025704.0,6.0,0,0,0,0.000000,0
634795,1788025710.0,6.0,0,0,0,0.000000,0
634796,1788025716.0,6.0,0,0,0,0.000000,0
634797,1788025722.0,6.0,0,0,0,0.000000,0
634798,1788025728.0,6.0,0,0,0,0.000000,0
634799,1788025734.0,6.0,0,0,0,0.000000,0
634800,1788025740.001,6.000999927520752,0,0,0,0.000000,0
634801,1788025746.001,6.0,0,0,0,0.000000,0
634802,1788025752.0,5.999000072479248,0,0,0,0.000000,0
634803,1788025758.0,6.0,0,0,0,0.000000,0
634804,1788025764.0,6.0,0,0,0,0.000000,0
634805,1788025770.0,6.0,0,0,0,0.000000,0
634806,1788025776.0,6.0,0,0,0,0.000000,0
634807,1788025782.0,6.0,0,0,0,0.000000,0
634808,1788025788.0,6.0,0,0,0,0.000000,0
634809,1788025794.0,6.0,0,0,0,0.000000,0
634810,1788025800.0,6.0,0,0,0,0.000000,0
634811,1788025806.0,6.0,1,1,4046,0.004046,1
634812,1788025812.0,6.0,0,0,0,0.000000,0
634813,1788025818.0,6.0,0,0,0,0.000000,0
634814,1788025824.001,6.000999927520752,0,0,0,0.000000,0
634815,1788025830.0,5.999000072479248,0,0,0,0.000000,0
634816,1788025836.001,6.000999927520752,0,0,0,0.000000,0
634817,1788025842.001,6.0,0,0,0,0.000000,0
634818,1788025848.0,5.999000072479248,0,0,0,0.000000,0
634819,1788025854.0,6.0,0,0,0,0.000000,0
634820,1788025860.001,6.000999927520752,0,0,0,0.000000,0
634821,1788025866.001,6.0,0,0,0,0.000000,0
634822,1788025872.0,5.999000072479248,0,0,0,0.000000,0
634823,1788025878.0,6.0,0,0,0,0.000000,0
634824,1788025884.0,6.0,0,0,0,0.000000,0
634825,1788025890.0,6.0,0,0,0,0.000000,0
634826,1788025896.0,6.0,1,1,5901,0.005901,1
634827,1788025902.0,6.0,0,0,0,0.000000,0
634828,1788025908.0,6.0,0,0,0,0.000000,0
634829,1788025914.0,6.0,0,0,0,0.000000,0
634830,1788025920.0,6.0,0,0,0,0.000000,0
634831,1788025926.001,6.000999927520752,0,0,0,0.000000,0
634832,1788025932.0,5.999000072479248,0,0,0,0.000000,0
634833,1788025938.0,6.0,0,0,0,0.000000,0
634834,1788025944.0,6.0,0,0,0,0.000000,0
634835,1788025950.0,6.0,0,0,0,0.000000,0
634836,1788025956.0,6.0,0,0,0,0.000000,0
634837,1788025962.0,6.0,0,0,0,0.000000,0
634838,1788025968.0,6.0,0,0,0,0.000000,0
634839,1788025974.0,6.0,0,0,0,0.000000,0
634840,1788025980.0,6.0,0,0,0,0.000000,0
634841,1788025986.001,6.000999927520752,0,0,0,0.000000,0
634842,1788025992.0,5.999000072479248,0,0,0,0.000000,0
634843,1788025998.0,6.0,0,0,0,0.000000,0
634844,1788026004.001,6.000999927520752,0,0,0,0.000000,0
634845,1788026010.0,5.999000072479248,0,0,0,0.000000,0
634846,1788026016.0,6.0,0,0,0,0.000000,0
634847,1788026022.0,6.0,0,0,0,0.000000,0
634848,1788026028.0,6.0,0,0,0,0.000000,0
634849,1788026034.0,6.0,0,0,0,0.000000,0
634850,1788026040.001,6.000999927520752,0,0,0,0.000000,0
634851,1788026046.0,5.999000072479248,0,0,0,0.000000,0
634852,1788026052.0,6.0,0,0,0,0.000000,0
634853,1788026058.001,6.000999927520752,0,0,0,0.000000,0
634854,1788026064.0,5.999000072479248,0,0,0,0.000000,0
634855,1788026070.0,6.0,0,0,0,0.000000,0
634856,1788026076.001,6.000999927520752,0,0,0,0.000000,0
634857,1788026082.0,5.999000072479248,0,0,0,0.000000,0
634858,1788026088.0,6.0,0,0,0,0.000000,0
634859,1788026094.0,6.0,0,0,0,0.000000,0
634860,1788026100.001,6.000999927520752,0,0,0,0.000000,0
634861,1788026106.0,5.999000072479248,0,0,0,0.000000,0
634862,1788026112.0,6.0,0,0,0,0.000000,0
634863,1788026118.0,6.0,0,0,0,0.000000,0
634864,1788026124.0,6.0,0,0,0,0.000000,0
634865,1788026130.0,6.0,0,0,0,0.000000,0
634866,1788026136.0,6.0,0,0,0,0.000000,0
634867,1788026142.001,6.000999927520752,0,0,0,0.000000,0
634868,1788026148.0,5.999000072479248,0,0,0,0.000000,0
634869,1788026154.0,6.0,0,0,0,0.000000,0
634870,1788026160.0,6.0,0,0,0,0.000000,0
634871,1788026166.001,6.000999927520752,0,0,0,0.000000,0
634872,1788026172.001,6.0,0,0,0,0.000000,0
634873,1788026178.001,6.0,0,0,0,0.000000,0
634874,1788026184.001,6.0,0,0,0,0.000000,0
634875,1788026190.0,5.999000072479248,0,0,0,0.000000,0
634876,1788026196.0,6.0,0,0,0,0.000000,0
634877,1788026202.0,6.0,0,0,0,0.000000,0
634878,1788026208.0,6.0,0,0,0,0.000000,0
634879,1788026214.0,6.0,0,0,0,0.000000,0
634880,1788026220.0,6.0,0,0,0,0.000000,0
634881,1788026226.001,6.000999927520752,0,0,0,0.000000,0
634882,1788026232.0,5.999000072479248,0,0,0,0.000000,0
634883,1788026238.0,6.0,0,0,0,0.000000,0
634884,1788026244.0,6.0,0,0,0,0.000000,0
634885,1788026250.0,6.0,0,0,0,0.000000,0
634886,1788026256.0,6.0,0,0,0,0.000000,0
634887,1788026262.0,6.0,0,0,0,0.000000,0
634888,1788026268.0,6.0,0,0,0,0.000000,0
634889,1788026274.0,6.0,0,0,0,0.000000,0
634890,1788026280.0,6.0,0,0,0,0.000000,0
634891,1788026286.0,6.0,0,0,0,0.000000,0
634892,1788026292.0,6.0,0,0,0,0.000000,0
634893,1788026298.0,6.0,0,0,0,0.000000,0
634894,1788026304.0,6.0,0,0,0,0.000000,0
634895,1788026310.0,6.0,0,0,0,0.000000,0
634896,1788026316.0,6.0,0,0,0,0.000000,0
634897,1788026322.0,6.0,0,0,0,0.000000,0
634898,1788026328.0,6.0,0,0,0,0.000000,0
634899,1788026334.0,6.0,0,0,0,0.000000,0
634900,1788026340.0,6.0,1,1,15198,0.015198,1
634901,1788026346.0,6.0,0,0,0,0.000000,0
634902,1788026352.0,6.0,0,0,0,0.000000,0
634903,1788026358.0,6.0,0,0,0,0.000000,0
634904,1788026364.0,6.0,0,0,0,0.000000,0
634905,1788026370.0,6.0,0,0,0,0.000000,0
634906,1788026376.0,6.0,0,0,0,0.000000,0
634907,1788026382.0,6.0,0,0,0,0.000000,0
634908,1788026388.0,6.0,0,0,0,0.000000,0
634909,1788026394.001,6.000999927520752,0,0,0,0.000000,0
634910,1788026400.0,5.999000072479248,0,0,0,0.000000,0
634911,1788026406.0,6.0,0,0,0,0.000000,0
634912,1788026412.0,6.0,0,0,0,0.000000,0
634913,1788026418.0,6.0,0,0,0,0.000000,0
634914,1788026424.0,6.0,0,0,0,0.000000,0
634915,1788026430.0,6.0,0,0,0,0.000000,0
634916,1788026436.0,6.0,0,0,0,0.000000,0
